YY    mm  dd      SunHour   TemAver    TemMax     TemMin  WindSpeed    MaxWind   Humidity   Rainfall   Pressure   MaxPress   MinPress   SoilTemp      EVP
Äê    ÔÂ  ÈÕ          h         oC         oC         oC        m/s        m/s          %        mm        hPa        hPa        hPa        oC        mm
1958   6  30       10.8       26.0       29.6       22.3        4.3    32766.0       71.0        0.0    32766.0    32766.0    32766.0   32766.0       9.8
1958   7   1        8.2       25.9       29.6       23.0        3.8    32766.0       70.0        0.0    32766.0    32766.0    32766.0   32766.0       9.5
1958   7   2        5.9       25.1       28.8       22.2        3.3    32766.0       72.0        0.0    32766.0    32766.0    32766.0   32766.0       8.6
1958   7   3       11.6       25.5       30.4       21.4        3.8    32766.0       70.0        0.0    32766.0    32766.0    32766.0   32766.0      10.3
1958   7   4       12.4       26.2       30.2       22.3        5.5    32766.0       64.0        0.0    32766.0    32766.0    32766.0   32766.0      10.9
1958   7   5        4.9       25.0       28.5       22.1        2.8    32766.0       73.0        0.0    32766.0    32766.0    32766.0   32766.0       7.4
1958   7   6        0.0       23.3       26.7       20.8        2.3    32766.0       80.0        5.1    32766.0    32766.0    32766.0   32766.0       3.6
1958   7   7        2.5       22.7       27.5       18.8        1.3    32766.0       83.0        0.1    32766.0    32766.0    32766.0   32766.0       4.4
1958   7   8        0.0       22.4       24.7       21.1        1.8    32766.0       91.0       15.1    32766.0    32766.0    32766.0   32766.0       2.9
1958   7   9        6.5       23.7       28.2       20.6        3.3    32766.0       81.0        0.0    32766.0    32766.0    32766.0   32766.0       6.4
1958   7  10        7.7       24.6       28.4       22.0        3.8    32766.0       76.0        0.0    32766.0    32766.0    32766.0   32766.0       7.0
1958   7  11        4.9       25.2       29.4       22.8        2.5    32766.0       78.0        0.0    32766.0    32766.0    32766.0   32766.0       6.9
1958   7  12        1.9       23.8       26.1       22.7        1.8    32766.0       89.0        8.3    32766.0    32766.0    32766.0   32766.0       3.5
1958   7  13        7.9       23.1       28.7       19.5        0.8    32766.0       81.0        6.8    32766.0    32766.0    32766.0   32766.0       5.8
1958   7  14        9.3       24.4       29.8       20.4        2.3    32766.0       82.0        0.0    32766.0    32766.0    32766.0   32766.0       7.1
1958   7  15       11.5       25.0       30.5       21.7        2.3    32766.0       78.0        0.1    32766.0    32766.0    32766.0   32766.0       7.5
1958   7  16        4.8       24.1       29.0       21.8        1.5    32766.0       82.0        2.1    32766.0    32766.0    32766.0   32766.0       4.9
1958   7  17        8.9       24.7       30.4       21.0        2.8    32766.0       77.0        0.3    32766.0    32766.0    32766.0   32766.0       7.1
1958   7  18        7.6       24.0       29.5       21.0        2.5    32766.0       79.0        0.0    32766.0    32766.0    32766.0   32766.0       6.5
1958   7  19        0.0       22.3       25.6       21.1        3.3    32766.0       92.0       27.9    32766.0    32766.0    32766.0   32766.0       2.6
1958   7  20        5.5       23.6       27.8       21.2        1.8    32766.0       87.0        0.5    32766.0    32766.0    32766.0   32766.0       4.7
1958   7  21        9.1       23.3       28.8       19.9        1.0    32766.0       84.0        0.0    32766.0    32766.0    32766.0   32766.0       6.1
1958   7  22       10.4       24.3       30.5       18.5        1.0    32766.0       77.0        0.0    32766.0    32766.0    32766.0   32766.0       7.5
1958   7  23       10.2       24.7       32.4       19.4        0.8    32766.0       78.0        0.0    32766.0    32766.0    32766.0   32766.0       6.9
1958   7  24       10.5       24.7       32.6       19.8        1.0    32766.0       80.0        3.2    32766.0    32766.0    32766.0   32766.0       8.0
