Date,TemAver,SID,year,season
1987-06-19,26.7,59313,1987,1
1987-06-20,27.7,59313,1987,1
1987-06-21,27.1,59313,1987,1
1987-06-22,28.1,59313,1987,1
1987-06-23,29.0,59313,1987,1
1987-06-24,29.0,59313,1987,1
1987-06-25,28.1,59313,1987,1
1987-06-26,25.8,59313,1987,1
1987-06-27,26.2,59313,1987,1
1987-06-28,25.6,59313,1987,1
1987-06-29,27.6,59313,1987,1
1987-06-30,28.7,59313,1987,1
1987-07-01,28.8,59313,1987,1
1987-07-02,28.8,59313,1987,1
1987-07-03,29.0,59313,1987,1
1987-07-04,29.2,59313,1987,1
1987-07-05,29.1,59313,1987,1
1987-07-06,28.8,59313,1987,1
1987-07-07,29.0,59313,1987,1
1987-07-08,29.2,59313,1987,1
1987-07-09,29.3,59313,1987,1
1987-07-10,29.3,59313,1987,1
1987-07-11,29.5,59313,1987,1
1987-07-12,30.2,59313,1987,1
1987-07-13,29.3,59313,1987,1
1987-07-14,28.9,59313,1987,1
1987-07-15,28.7,59313,1987,1
1987-07-16,28.6,59313,1987,1
1987-07-17,28.3,59313,1987,1
1987-07-18,29.1,59313,1987,1
1987-07-19,28.6,59313,1987,1
1987-07-20,29.6,59313,1987,1
1987-07-21,29.5,59313,1987,1
1987-07-22,28.7,59313,1987,1
1987-07-23,27.7,59313,1987,1
1987-07-24,28.1,59313,1987,1
1987-07-25,26.9,59313,1987,1
1987-07-26,27.8,59313,1987,1
1987-07-27,28.9,59313,1987,1
1987-07-28,27.2,59313,1987,1
1987-07-29,25.3,59313,1987,1
1987-07-30,24.8,59313,1987,1
1987-07-31,26.4,59313,1987,1
1987-08-01,28.5,59313,1987,1
1987-08-02,28.4,59313,1987,1
1987-08-03,28.7,59313,1987,1
1987-08-04,29.2,59313,1987,1
1987-08-05,29.5,59313,1987,1
1987-08-06,29.1,59313,1987,1
1987-08-07,29.2,59313,1987,1
1987-08-08,28.8,59313,1987,1
1987-08-09,28.0,59313,1987,1
1987-08-10,27.0,59313,1987,1
1987-08-11,27.1,59313,1987,1
1987-08-12,27.2,59313,1987,1
1987-08-13,28.0,59313,1987,1
1987-08-14,28.4,59313,1987,1
1987-08-15,28.4,59313,1987,1
1987-08-16,28.5,59313,1987,1
1987-08-17,28.8,59313,1987,1
1987-08-18,28.7,59313,1987,1
1987-08-19,28.4,59313,1987,1
1987-08-20,28.9,59313,1987,1
1987-08-21,29.0,59313,1987,1
1987-08-22,28.9,59313,1987,1
1987-08-23,27.6,59313,1987,1
1987-08-24,29.2,59313,1987,1
1987-08-25,28.7,59313,1987,1
1987-08-26,28.8,59313,1987,1
1987-08-27,28.7,59313,1987,1
1987-08-28,29.1,59313,1987,1
1987-08-29,29.3,59313,1987,1
1987-08-30,28.8,59313,1987,1
1987-08-31,29.2,59313,1987,1
1987-09-01,28.2,59313,1987,1
1987-09-02,28.1,59313,1987,1
1987-09-03,28.4,59313,1987,1
1987-09-04,29.1,59313,1987,1
1987-09-05,28.9,59313,1987,1
1987-09-06,27.3,59313,1987,1
1987-09-07,27.5,59313,1987,1
1987-09-08,27.3,59313,1987,1
1988-04-15,19.0,59313,1988,1
1988-04-16,18.7,59313,1988,1
1988-04-17,21.2,59313,1988,1
1988-04-18,21.2,59313,1988,1
1988-04-19,20.7,59313,1988,1
1988-04-20,21.8,59313,1988,1
1988-04-21,22.9,59313,1988,1
1988-04-22,16.7,59313,1988,1
1988-04-23,18.1,59313,1988,1
1988-04-24,20.4,59313,1988,1
1988-04-25,21.0,59313,1988,1
1988-04-26,22.5,59313,1988,1
1988-04-27,22.7,59313,1988,1
1988-04-28,24.3,59313,1988,1
1988-04-29,24.2,59313,1988,1
1988-04-30,24.2,59313,1988,1
1988-05-01,25.1,59313,1988,1
1988-05-02,26.4,59313,1988,1
1988-05-03,26.2,59313,1988,1
1988-05-04,26.3,59313,1988,1
1988-05-05,26.2,59313,1988,1
1988-05-06,24.4,59313,1988,1
1988-05-07,26.9,59313,1988,1
1988-05-08,24.4,59313,1988,1
1988-05-09,22.7,59313,1988,1
1988-05-10,25.5,59313,1988,1
1988-05-11,24.7,59313,1988,1
1988-05-12,22.4,59313,1988,1
1988-05-13,22.8,59313,1988,1
1988-05-14,23.3,59313,1988,1
1988-05-15,23.0,59313,1988,1
1988-05-16,23.1,59313,1988,1
1988-05-17,23.7,59313,1988,1
1988-05-18,24.2,59313,1988,1
1988-05-19,25.2,59313,1988,1
1988-05-20,27.4,59313,1988,1
1988-05-21,27.8,59313,1988,1
1988-05-22,25.8,59313,1988,1
1988-05-23,20.6,59313,1988,1
1988-05-24,21.9,59313,1988,1
1988-05-25,23.4,59313,1988,1
1988-05-26,23.0,59313,1988,1
1988-05-27,24.7,59313,1988,1
1988-05-28,25.8,59313,1988,1
1988-05-29,26.6,59313,1988,1
1988-05-30,26.6,59313,1988,1
1988-05-31,27.4,59313,1988,1
1988-06-01,26.7,59313,1988,1
1988-06-02,26.1,59313,1988,1
1988-06-03,25.1,59313,1988,1
1988-06-04,25.9,59313,1988,1
1988-06-05,26.1,59313,1988,1
1988-06-06,26.0,59313,1988,1
1988-06-07,26.1,59313,1988,1
1988-06-08,27.5,59313,1988,1
1988-06-09,27.6,59313,1988,1
1988-06-10,28.4,59313,1988,1
1988-06-11,28.2,59313,1988,1
1988-06-12,28.3,59313,1988,1
1988-06-13,28.5,59313,1988,1
1988-06-14,28.8,59313,1988,1
1988-06-15,29.0,59313,1988,1
1988-06-16,28.9,59313,1988,1
1988-06-17,28.4,59313,1988,1
1988-06-18,28.9,59313,1988,1
1988-06-19,28.5,59313,1988,1
1988-06-20,28.1,59313,1988,1
1988-06-21,29.0,59313,1988,1
1988-06-22,28.8,59313,1988,1
1988-06-23,26.1,59313,1988,1
1988-06-24,26.0,59313,1988,1
1988-06-25,25.8,59313,1988,1
1988-06-26,26.5,59313,1988,1
1988-06-27,27.2,59313,1988,1
1988-06-28,28.6,59313,1988,1
1988-06-29,28.8,59313,1988,1
1988-06-30,28.6,59313,1988,1
1988-07-01,28.2,59313,1988,1
1988-07-02,28.6,59313,1988,1
1988-07-03,28.5,59313,1988,1
1988-07-04,28.8,59313,1988,1
1988-07-05,29.3,59313,1988,1
1988-07-06,30.3,59313,1988,1
1988-07-07,28.4,59313,1988,1
1988-07-08,28.8,59313,1988,1
1988-07-09,29.0,59313,1988,1
1988-07-10,30.0,59313,1988,1
1988-07-11,27.6,59313,1988,1
1988-07-12,27.7,59313,1988,1
1988-07-13,28.7,59313,1988,1
1988-07-14,28.9,59313,1988,1
1988-07-15,29.3,59313,1988,1
1988-07-16,29.9,59313,1988,1
1988-07-17,30.0,59313,1988,1
1988-07-18,29.9,59313,1988,1
1988-07-19,27.2,59313,1988,1
1988-07-20,26.6,59313,1988,1
1988-07-21,28.5,59313,1988,1
1988-07-22,28.8,59313,1988,1
1988-07-23,29.0,59313,1988,1
1988-07-24,29.0,59313,1988,1
1988-07-25,29.7,59313,1988,1
1988-07-26,30.4,59313,1988,1
1988-07-27,28.0,59313,1988,1
1988-07-28,27.3,59313,1988,1
1988-07-29,27.3,59313,1988,1
1988-07-30,27.9,59313,1988,1
1988-07-31,28.1,59313,1988,1
1988-08-01,29.1,59313,1988,1
1988-08-02,28.5,59313,1988,1
1988-08-03,27.5,59313,1988,1
1988-08-04,27.4,59313,1988,1
1988-08-05,28.9,59313,1988,1
1988-08-06,28.8,59313,1988,1
1988-08-07,27.2,59313,1988,1
1988-08-08,27.7,59313,1988,1
1988-08-09,27.5,59313,1988,1
1988-08-10,27.7,59313,1988,1
1988-08-11,25.5,59313,1988,1
1988-08-12,26.7,59313,1988,1
1988-08-13,27.2,59313,1988,1
1988-08-14,26.8,59313,1988,1
1988-08-15,27.4,59313,1988,1
1988-08-16,25.9,59313,1988,1
1988-08-17,25.1,59313,1988,1
1988-08-18,26.4,59313,1988,1
1988-08-19,26.9,59313,1988,1
1988-08-20,27.5,59313,1988,1
1988-08-21,28.3,59313,1988,1
1988-08-22,28.4,59313,1988,1
1988-08-23,28.5,59313,1988,1
1988-08-24,27.9,59313,1988,1
1988-08-25,27.3,59313,1988,1
1988-08-26,27.0,59313,1988,1
1988-08-27,28.1,59313,1988,1
1988-08-28,28.2,59313,1988,1
1988-08-29,27.7,59313,1988,1
1988-08-30,26.0,59313,1988,1
1988-08-31,25.6,59313,1988,1
1988-09-01,25.3,59313,1988,1
1988-09-02,26.8,59313,1988,1
1988-09-03,27.5,59313,1988,1
1988-09-04,28.1,59313,1988,1
1988-09-05,28.0,59313,1988,1
1988-09-06,26.9,59313,1988,1
1988-09-07,26.5,59313,1988,1
1988-09-08,27.1,59313,1988,1
1988-09-09,26.9,59313,1988,1
1988-09-10,27.6,59313,1988,1
1988-09-11,28.4,59313,1988,1
1988-09-12,27.8,59313,1988,1
1988-09-13,27.6,59313,1988,1
1988-09-14,26.8,59313,1988,1
1988-09-15,26.9,59313,1988,1
1988-09-16,26.4,59313,1988,1
1988-09-17,27.3,59313,1988,1
1988-09-18,27.4,59313,1988,1
1988-09-19,27.6,59313,1988,1
1988-09-20,28.5,59313,1988,1
1988-09-21,27.0,59313,1988,1
1988-09-22,25.0,59313,1988,1
1989-04-10,19.1,59313,1989,1
1989-04-11,18.5,59313,1989,1
1989-04-12,19.3,59313,1989,1
1989-04-13,19.3,59313,1989,1
1989-04-14,20.8,59313,1989,1
1989-04-15,19.6,59313,1989,1
1989-04-16,20.0,59313,1989,1
1989-04-17,19.7,59313,1989,1
1989-04-18,20.8,59313,1989,1
1989-04-19,23.1,59313,1989,1
1989-04-20,24.0,59313,1989,1
1989-04-21,25.1,59313,1989,1
1989-04-22,24.9,59313,1989,1
1989-04-23,22.5,59313,1989,1
1989-04-24,20.2,59313,1989,1
1989-04-25,19.5,59313,1989,1
1989-04-26,19.4,59313,1989,1
1989-04-27,21.6,59313,1989,1
1989-04-28,23.6,59313,1989,1
1989-04-29,25.0,59313,1989,1
1989-04-30,25.6,59313,1989,1
1989-05-01,24.6,59313,1989,1
1989-05-02,21.3,59313,1989,1
1989-05-03,21.0,59313,1989,1
1989-05-04,20.1,59313,1989,1
1989-05-05,21.7,59313,1989,1
1989-05-06,22.1,59313,1989,1
1989-05-07,22.3,59313,1989,1
1989-05-08,24.7,59313,1989,1
1989-05-09,25.4,59313,1989,1
1989-05-10,26.8,59313,1989,1
1989-05-11,27.3,59313,1989,1
1989-05-12,27.6,59313,1989,1
1989-05-13,25.8,59313,1989,1
1989-05-14,19.7,59313,1989,1
1989-05-15,21.0,59313,1989,1
1989-05-16,23.2,59313,1989,1
1989-05-17,25.1,59313,1989,1
1989-05-18,25.1,59313,1989,1
1989-05-19,23.9,59313,1989,1
1989-05-20,23.9,59313,1989,1
1989-05-21,24.4,59313,1989,1
1989-05-22,25.6,59313,1989,1
1989-05-23,27.0,59313,1989,1
1989-05-24,25.2,59313,1989,1
1989-05-25,22.1,59313,1989,1
1989-05-26,22.3,59313,1989,1
1989-05-27,22.9,59313,1989,1
1989-05-28,25.2,59313,1989,1
1989-05-29,25.8,59313,1989,1
1989-05-30,21.3,59313,1989,1
1989-05-31,20.5,59313,1989,1
1989-06-01,22.0,59313,1989,1
1989-06-02,22.3,59313,1989,1
1989-06-03,23.6,59313,1989,1
1989-06-04,25.1,59313,1989,1
1989-06-05,27.3,59313,1989,1
1989-06-06,27.6,59313,1989,1
1989-06-07,27.3,59313,1989,1
1989-06-08,27.9,59313,1989,1
1989-06-09,28.3,59313,1989,1
1989-06-10,27.6,59313,1989,1
1989-06-11,27.7,59313,1989,1
1989-06-12,28.0,59313,1989,1
1989-06-13,27.8,59313,1989,1
1989-06-14,27.9,59313,1989,1
1989-06-15,28.6,59313,1989,1
1989-06-16,28.4,59313,1989,1
1989-06-17,27.8,59313,1989,1
1989-06-18,28.5,59313,1989,1
1989-06-19,24.0,59313,1989,1
1989-06-20,22.4,59313,1989,1
1989-06-21,23.9,59313,1989,1
1989-06-22,24.2,59313,1989,1
1989-06-23,23.3,59313,1989,1
1989-06-24,25.3,59313,1989,1
1989-06-25,25.5,59313,1989,1
1989-06-26,27.3,59313,1989,1
1989-06-27,28.0,59313,1989,1
1989-06-28,28.2,59313,1989,1
1989-06-29,29.0,59313,1989,1
1989-06-30,28.3,59313,1989,1
1989-07-01,27.5,59313,1989,1
1989-07-02,28.3,59313,1989,1
1989-07-03,28.4,59313,1989,1
1989-07-04,28.5,59313,1989,1
1989-07-05,29.1,59313,1989,1
1989-07-06,29.6,59313,1989,1
1989-07-07,29.4,59313,1989,1
1989-07-08,28.9,59313,1989,1
1989-07-09,29.3,59313,1989,1
1989-07-10,28.9,59313,1989,1
1989-07-11,29.0,59313,1989,1
1989-07-12,29.1,59313,1989,1
1989-07-13,29.9,59313,1989,1
1989-07-14,30.1,59313,1989,1
1989-07-15,29.6,59313,1989,1
1989-07-16,30.6,59313,1989,1
1989-07-17,29.9,59313,1989,1
1989-07-18,28.3,59313,1989,1
1989-07-19,29.0,59313,1989,1
1989-07-20,29.5,59313,1989,1
1989-07-21,29.7,59313,1989,1
1989-07-22,28.9,59313,1989,1
1989-07-23,28.7,59313,1989,1
1989-07-24,27.2,59313,1989,1
1989-07-25,28.4,59313,1989,1
1989-07-26,27.8,59313,1989,1
1989-07-27,28.1,59313,1989,1
1989-07-28,25.9,59313,1989,1
1989-07-29,26.1,59313,1989,1
1989-07-30,26.9,59313,1989,1
1989-07-31,26.2,59313,1989,1
1989-08-01,28.2,59313,1989,1
1989-08-02,27.7,59313,1989,1
1989-08-03,27.8,59313,1989,1
1989-08-04,29.6,59313,1989,1
1989-08-05,29.0,59313,1989,1
1989-08-06,29.2,59313,1989,1
1989-08-07,29.0,59313,1989,1
1989-08-08,28.8,59313,1989,1
1989-08-09,28.8,59313,1989,1
1989-08-10,29.3,59313,1989,1
1989-08-11,29.3,59313,1989,1
1989-08-12,28.9,59313,1989,1
1989-08-13,29.5,59313,1989,1
1989-08-14,29.9,59313,1989,1
1989-08-15,29.8,59313,1989,1
1989-08-16,29.4,59313,1989,1
1989-08-17,27.2,59313,1989,1
1989-08-18,27.3,59313,1989,1
1989-08-19,27.7,59313,1989,1
1989-08-20,28.6,59313,1989,1
1989-08-21,28.1,59313,1989,1
1989-08-22,28.0,59313,1989,1
1989-08-23,26.8,59313,1989,1
1989-08-24,27.4,59313,1989,1
1989-08-25,27.6,59313,1989,1
1989-08-26,28.0,59313,1989,1
1989-08-27,28.6,59313,1989,1
1989-08-28,25.8,59313,1989,1
1989-08-29,27.1,59313,1989,1
1989-08-30,28.8,59313,1989,1
1989-08-31,29.2,59313,1989,1
1989-09-01,28.6,59313,1989,1
1989-09-02,29.0,59313,1989,1
1989-09-03,28.4,59313,1989,1
1989-09-04,27.8,59313,1989,1
1989-09-05,27.1,59313,1989,1
1989-09-06,28.1,59313,1989,1
1989-09-07,29.1,59313,1989,1
1989-09-08,28.2,59313,1989,1
1989-09-09,28.8,59313,1989,1
1989-09-10,30.1,59313,1989,1
1989-09-11,30.4,59313,1989,1
1989-09-12,27.6,59313,1989,1
1989-09-13,25.6,59313,1989,1
1989-09-14,21.4,59313,1989,1
1989-09-15,25.0,59313,1989,1
1989-09-16,25.9,59313,1989,1
1989-09-17,27.8,59313,1989,1
1990-04-07,20.9,59313,1990,1
1990-04-08,19.9,59313,1990,1
1990-04-09,18.4,59313,1990,1
1990-04-10,20.1,59313,1990,1
1990-04-11,20.6,59313,1990,1
1990-04-12,22.2,59313,1990,1
1990-04-13,19.6,59313,1990,1
1990-04-14,18.0,59313,1990,1
1990-04-15,18.5,59313,1990,1
1990-04-16,17.5,59313,1990,1
1990-04-17,17.5,59313,1990,1
1990-04-18,17.0,59313,1990,1
1990-04-19,17.6,59313,1990,1
1990-04-20,20.8,59313,1990,1
1990-04-21,22.3,59313,1990,1
1990-04-22,25.4,59313,1990,1
1990-04-23,20.3,59313,1990,1
1990-04-24,16.9,59313,1990,1
1990-04-25,17.2,59313,1990,1
1990-04-26,19.0,59313,1990,1
1990-04-27,20.6,59313,1990,1
1990-04-28,21.7,59313,1990,1
1990-04-29,24.0,59313,1990,1
1990-04-30,24.4,59313,1990,1
1990-05-01,25.2,59313,1990,1
1990-05-02,25.5,59313,1990,1
1990-05-03,25.6,59313,1990,1
1990-05-04,22.6,59313,1990,1
1990-05-05,20.4,59313,1990,1
1990-05-06,20.7,59313,1990,1
1990-05-07,23.7,59313,1990,1
1990-05-08,23.8,59313,1990,1
1990-05-09,21.9,59313,1990,1
1990-05-10,23.3,59313,1990,1
1990-05-11,23.7,59313,1990,1
1990-05-12,23.3,59313,1990,1
1990-05-13,23.8,59313,1990,1
1990-05-14,24.7,59313,1990,1
1990-05-15,25.0,59313,1990,1
1990-05-16,23.9,59313,1990,1
1990-05-17,23.4,59313,1990,1
1990-05-18,20.2,59313,1990,1
1990-05-19,21.8,59313,1990,1
1990-05-20,24.1,59313,1990,1
1990-05-21,23.5,59313,1990,1
1990-05-22,24.0,59313,1990,1
1990-05-23,24.3,59313,1990,1
1990-05-24,22.2,59313,1990,1
1990-05-25,22.8,59313,1990,1
1990-05-26,22.7,59313,1990,1
1990-05-27,23.8,59313,1990,1
1990-05-28,24.2,59313,1990,1
1990-05-29,24.3,59313,1990,1
1990-05-30,26.1,59313,1990,1
1990-05-31,27.0,59313,1990,1
1990-06-01,26.0,59313,1990,1
1990-06-02,22.8,59313,1990,1
1990-06-03,23.4,59313,1990,1
1990-06-04,24.3,59313,1990,1
1990-06-05,24.5,59313,1990,1
1990-06-06,24.2,59313,1990,1
1990-06-07,24.0,59313,1990,1
1990-06-08,26.7,59313,1990,1
1990-06-09,25.1,59313,1990,1
1990-06-10,24.3,59313,1990,1
1990-06-11,26.1,59313,1990,1
1990-06-12,27.8,59313,1990,1
1990-06-13,28.0,59313,1990,1
1990-06-14,28.2,59313,1990,1
1990-06-15,29.4,59313,1990,1
1990-06-16,27.0,59313,1990,1
1990-06-17,25.7,59313,1990,1
1990-06-18,26.0,59313,1990,1
1990-06-19,27.9,59313,1990,1
1990-06-20,28.5,59313,1990,1
1990-06-21,27.8,59313,1990,1
1990-06-22,28.6,59313,1990,1
1990-06-23,29.5,59313,1990,1
1990-06-24,26.9,59313,1990,1
1990-06-25,28.0,59313,1990,1
1990-06-26,28.4,59313,1990,1
1990-06-27,28.3,59313,1990,1
1990-06-28,28.4,59313,1990,1
1990-06-29,26.2,59313,1990,1
1990-06-30,24.6,59313,1990,1
1990-07-01,26.1,59313,1990,1
1990-07-02,25.9,59313,1990,1
1990-07-03,28.0,59313,1990,1
1990-07-04,28.5,59313,1990,1
1990-07-05,28.8,59313,1990,1
1990-07-06,28.4,59313,1990,1
1990-07-07,28.6,59313,1990,1
1990-07-08,28.7,59313,1990,1
1990-07-09,29.0,59313,1990,1
1990-07-10,29.1,59313,1990,1
1990-07-11,29.1,59313,1990,1
1990-07-12,29.2,59313,1990,1
1990-07-13,27.5,59313,1990,1
1990-07-14,26.0,59313,1990,1
1990-07-15,27.5,59313,1990,1
1990-07-16,28.9,59313,1990,1
1990-07-17,28.8,59313,1990,1
1990-07-18,28.7,59313,1990,1
1990-07-19,28.7,59313,1990,1
1990-07-20,28.9,59313,1990,1
1990-07-21,28.3,59313,1990,1
1990-07-22,28.7,59313,1990,1
1990-07-23,28.7,59313,1990,1
1990-07-24,29.1,59313,1990,1
1990-07-25,29.2,59313,1990,1
1990-07-26,29.0,59313,1990,1
1990-07-27,29.4,59313,1990,1
1990-07-28,28.8,59313,1990,1
1990-07-29,30.1,59313,1990,1
1990-07-30,25.5,59313,1990,1
1990-07-31,26.0,59313,1990,1
1990-08-01,26.3,59313,1990,1
1990-08-02,27.1,59313,1990,1
1990-08-03,26.2,59313,1990,1
1990-08-04,27.2,59313,1990,1
1990-08-05,28.0,59313,1990,1
1990-08-06,28.7,59313,1990,1
1990-08-07,29.2,59313,1990,1
1990-08-08,29.9,59313,1990,1
1990-08-09,30.3,59313,1990,1
1990-08-10,29.2,59313,1990,1
1990-08-11,28.9,59313,1990,1
1990-08-12,29.0,59313,1990,1
1990-08-13,28.8,59313,1990,1
1990-08-14,28.5,59313,1990,1
1990-08-15,28.9,59313,1990,1
1990-08-16,29.3,59313,1990,1
1990-08-17,30.1,59313,1990,1
1990-08-18,31.9,59313,1990,1
1990-08-19,31.4,59313,1990,1
1990-08-20,26.5,59313,1990,1
1990-08-21,25.7,59313,1990,1
1990-08-22,24.6,59313,1990,1
1990-08-23,25.1,59313,1990,1
1990-08-24,26.8,59313,1990,1
1990-08-25,28.2,59313,1990,1
1990-08-26,30.1,59313,1990,1
1990-08-27,29.9,59313,1990,1
1990-08-28,29.4,59313,1990,1
1990-08-29,28.0,59313,1990,1
1990-08-30,28.9,59313,1990,1
1990-08-31,29.9,59313,1990,1
1990-09-01,30.4,59313,1990,1
1990-09-02,26.2,59313,1990,1
1990-09-03,25.7,59313,1990,1
1990-09-04,27.3,59313,1990,1
1990-09-05,28.1,59313,1990,1
1990-09-06,26.3,59313,1990,1
1990-09-07,28.5,59313,1990,1
1990-09-08,26.9,59313,1990,1
1990-09-09,25.3,59313,1990,1
1990-09-10,24.8,59313,1990,1
1990-09-11,25.1,59313,1990,1
1990-09-12,26.1,59313,1990,1
1990-09-13,26.6,59313,1990,1
1990-09-14,28.1,59313,1990,1
1993-04-09,14.7,59313,1993,1
1993-04-10,17.3,59313,1993,1
1993-04-11,17.7,59313,1993,1
1993-04-12,17.0,59313,1993,1
1993-04-13,17.6,59313,1993,1
1993-04-14,17.6,59313,1993,1
1993-04-15,18.7,59313,1993,1
1993-04-16,22.2,59313,1993,1
1993-04-17,19.1,59313,1993,1
1993-04-18,17.8,59313,1993,1
1993-04-19,19.8,59313,1993,1
1993-04-20,20.1,59313,1993,1
1993-04-21,21.4,59313,1993,1
1993-04-22,22.5,59313,1993,1
1993-04-23,23.2,59313,1993,1
1993-04-24,25.1,59313,1993,1
1993-04-25,21.3,59313,1993,1
1993-04-26,16.6,59313,1993,1
1993-04-27,21.2,59313,1993,1
1993-04-28,24.1,59313,1993,1
1993-04-29,25.1,59313,1993,1
1993-04-30,23.8,59313,1993,1
1993-05-01,24.0,59313,1993,1
1993-05-02,23.3,59313,1993,1
1993-05-03,20.8,59313,1993,1
1993-05-04,18.4,59313,1993,1
1993-05-05,21.1,59313,1993,1
1993-05-06,25.0,59313,1993,1
1993-05-07,26.6,59313,1993,1
1993-05-08,23.3,59313,1993,1
1993-05-09,21.8,59313,1993,1
1993-05-10,22.7,59313,1993,1
1993-05-11,23.1,59313,1993,1
1993-05-12,25.3,59313,1993,1
1993-05-13,26.8,59313,1993,1
1993-05-14,27.1,59313,1993,1
1993-05-15,23.0,59313,1993,1
1993-05-16,23.3,59313,1993,1
1993-05-17,24.7,59313,1993,1
1993-05-18,24.9,59313,1993,1
1993-05-19,25.6,59313,1993,1
1993-05-20,26.2,59313,1993,1
1993-05-21,27.6,59313,1993,1
1993-05-22,27.3,59313,1993,1
1993-05-23,24.3,59313,1993,1
1993-05-24,25.0,59313,1993,1
1993-05-25,22.2,59313,1993,1
1993-05-26,24.9,59313,1993,1
1993-05-27,24.3,59313,1993,1
1993-05-28,26.0,59313,1993,1
1993-05-29,24.1,59313,1993,1
1993-05-30,23.7,59313,1993,1
1993-05-31,25.3,59313,1993,1
1993-06-01,27.5,59313,1993,1
1993-06-02,25.7,59313,1993,1
1993-06-03,25.2,59313,1993,1
1993-06-04,24.7,59313,1993,1
1993-06-05,24.7,59313,1993,1
1993-06-06,23.7,59313,1993,1
1993-06-07,24.7,59313,1993,1
1993-06-08,27.1,59313,1993,1
1993-06-09,24.4,59313,1993,1
1993-06-10,25.1,59313,1993,1
1993-06-11,25.2,59313,1993,1
1993-06-12,26.5,59313,1993,1
1993-06-13,27.2,59313,1993,1
1993-06-14,28.3,59313,1993,1
1993-06-15,28.2,59313,1993,1
1993-06-16,26.9,59313,1993,1
1993-06-17,26.1,59313,1993,1
1993-06-18,26.0,59313,1993,1
1993-06-19,27.4,59313,1993,1
1993-06-20,27.6,59313,1993,1
1993-06-21,28.4,59313,1993,1
1993-06-22,28.5,59313,1993,1
1993-06-23,28.6,59313,1993,1
1993-06-24,28.7,59313,1993,1
1993-06-25,27.5,59313,1993,1
1993-06-26,28.7,59313,1993,1
1993-06-27,27.6,59313,1993,1
1993-06-28,26.0,59313,1993,1
1993-06-29,27.6,59313,1993,1
1993-06-30,27.2,59313,1993,1
1993-07-01,27.5,59313,1993,1
1993-07-02,27.7,59313,1993,1
1993-07-03,27.7,59313,1993,1
1993-07-04,28.0,59313,1993,1
1993-07-05,28.2,59313,1993,1
1993-07-06,28.2,59313,1993,1
1993-07-07,28.1,59313,1993,1
1993-07-08,28.6,59313,1993,1
1993-07-09,29.0,59313,1993,1
1993-07-10,28.4,59313,1993,1
1993-07-11,29.0,59313,1993,1
1993-07-12,28.3,59313,1993,1
1993-07-13,28.2,59313,1993,1
1993-07-14,27.9,59313,1993,1
1993-07-15,28.7,59313,1993,1
1993-07-16,28.9,59313,1993,1
1993-07-17,29.7,59313,1993,1
1993-07-18,30.1,59313,1993,1
1993-07-19,29.5,59313,1993,1
1993-07-20,29.3,59313,1993,1
1993-07-21,28.5,59313,1993,1
1993-07-22,28.1,59313,1993,1
1993-07-23,28.4,59313,1993,1
1993-07-24,30.0,59313,1993,1
1993-07-25,29.9,59313,1993,1
1993-07-26,29.7,59313,1993,1
1993-07-27,27.7,59313,1993,1
1993-07-28,28.9,59313,1993,1
1993-07-29,29.8,59313,1993,1
1993-07-30,28.7,59313,1993,1
1993-07-31,28.7,59313,1993,1
1993-08-01,28.1,59313,1993,1
1993-08-02,28.8,59313,1993,1
1993-08-03,29.0,59313,1993,1
1993-08-04,29.6,59313,1993,1
1993-08-05,29.8,59313,1993,1
1993-08-06,29.5,59313,1993,1
1993-08-07,29.7,59313,1993,1
1993-08-08,29.4,59313,1993,1
1993-08-09,27.5,59313,1993,1
1993-08-10,27.6,59313,1993,1
1993-08-11,27.9,59313,1993,1
1993-08-12,28.6,59313,1993,1
1993-08-13,29.4,59313,1993,1
1993-08-14,29.6,59313,1993,1
1993-08-15,28.3,59313,1993,1
1993-08-16,29.0,59313,1993,1
1993-08-17,29.0,59313,1993,1
1993-08-18,29.4,59313,1993,1
1993-08-19,28.8,59313,1993,1
1993-08-20,25.4,59313,1993,1
1993-08-21,27.3,59313,1993,1
1993-08-22,28.5,59313,1993,1
1993-08-23,28.4,59313,1993,1
1993-08-24,29.2,59313,1993,1
1993-08-25,29.0,59313,1993,1
1993-08-26,28.7,59313,1993,1
1993-08-27,28.7,59313,1993,1
1993-08-28,28.3,59313,1993,1
1993-08-29,28.1,59313,1993,1
1993-08-30,27.7,59313,1993,1
1993-08-31,27.6,59313,1993,1
1993-09-01,27.5,59313,1993,1
1993-09-02,27.8,59313,1993,1
1993-09-03,27.6,59313,1993,1
1993-09-04,27.1,59313,1993,1
1993-09-05,27.2,59313,1993,1
1993-09-06,27.7,59313,1993,1
1993-09-07,26.5,59313,1993,1
1993-09-08,26.4,59313,1993,1
1993-09-09,26.2,59313,1993,1
1993-09-10,26.6,59313,1993,1
1993-09-11,26.4,59313,1993,1
1993-09-12,27.5,59313,1993,1
1993-09-13,27.9,59313,1993,1
1993-09-14,26.4,59313,1993,1
1993-09-15,28.1,59313,1993,1
1993-09-16,28.0,59313,1993,1
1986-08-10,28.0,59314,1986,1
1986-08-11,27.2,59314,1986,1
1986-08-12,28.5,59314,1986,1
1986-08-13,29.1,59314,1986,1
1986-08-14,29.8,59314,1986,1
1986-08-15,29.6,59314,1986,1
1986-08-16,30.0,59314,1986,1
1986-08-17,29.8,59314,1986,1
1986-08-18,28.7,59314,1986,1
1986-08-19,28.9,59314,1986,1
