Station_ID,year,data_RGP,daily_thermal_RGP
56280,1990,1990-08-08,14.59247255424495
56280,1990,1990-08-09,16.340816097314985
56280,1990,1990-08-10,18.17648404770651
56280,1990,1990-08-11,15.709667012511684
56280,1990,1990-08-12,10.931869469891527
56280,1990,1990-08-13,10.0090669161922
56280,1990,1990-08-14,13.148125216858908
56280,1990,1990-08-15,14.432091826392277
56280,1990,1990-08-16,14.432091826392277
56280,1990,1990-08-17,15.232370947422021
56280,1990,1990-08-18,13.468841026088265
56280,1990,1990-08-19,16.340816097314985
56280,1990,1990-08-20,16.65351198804799
56280,1990,1990-08-21,18.027850117971692
56280,1990,1990-08-22,18.027850117971692
56280,1990,1990-08-23,10.314272743523066
56280,1990,1990-08-24,8.23924886150726
56280,1990,1990-08-25,8.23924886150726
56280,1990,1990-08-26,8.670802369191323
56280,1990,1990-08-27,12.349376801420535
56280,1990,1990-08-28,10.314272743523066
56280,1990,1990-08-29,14.91281167146778
56280,1990,1990-08-30,14.91281167146778
56280,1990,1990-08-31,16.65351198804799
56280,1990,1990-09-01,14.752723254888348
56280,1990,1990-09-02,9.406749641756068
56280,1990,1990-09-03,8.526077660316183
56280,1990,1990-09-04,8.816375083042733
56280,1990,1990-09-05,9.25798391409844
56280,1990,1990-09-06,9.25798391409844
56280,1990,1990-09-07,8.670802369191323
56280,1990,1990-09-08,8.526077660316183
56280,1990,1990-09-09,11.873339298098111
56280,1990,1990-09-10,8.23924886150726
56491,1986,1986-07-28,18.027850117971692
56491,1986,1986-07-29,15.550885615343216
56491,1986,1986-07-30,16.65351198804799
56491,1986,1986-07-31,19.873760286151732
56491,1986,1986-08-01,19.327699706930847
56491,1986,1986-08-02,19.327699706930847
56491,1986,1986-08-03,12.987970497852988
56491,1986,1986-08-04,15.550885615343216
56491,1986,1986-08-05,16.340816097314985
56491,1986,1986-08-06,19.603474769036392
56491,1986,1986-08-07,21.58209126986618
56491,1986,1986-08-08,16.18369518975678
56491,1986,1986-08-09,18.470840834525017
56491,1986,1986-08-10,21.472222920997652
56491,1986,1986-08-11,22.38102363694613
56491,1986,1986-08-12,21.58209126986618
56491,1986,1986-08-13,19.73932537496206
56491,1986,1986-08-14,20.5231568610428
56491,1986,1986-08-15,15.709667012511684
56491,1986,1986-08-16,13.468841026088265
56491,1986,1986-08-17,16.4974336812845
56491,1986,1986-08-18,11.715358806624982
56491,1986,1986-08-19,14.271612992796545
56491,1986,1986-08-20,15.391775615161889
56491,1986,1986-08-21,17.271701580507653
56491,1986,1986-08-22,15.868085535150747
56491,1986,1986-08-23,9.10998592268158
56491,1986,1986-08-24,7.538322534817853
56491,1986,1986-08-25,9.10998592268158
56491,1986,1986-08-26,9.25798391409844
56491,1986,1986-08-27,12.031686895664562
56491,1986,1986-08-28,13.950487017936789
56491,1986,1986-08-29,14.111067639642203
56491,1986,1986-08-30,11.557771655825693
56491,1986,1986-08-31,12.987970497852988
56491,1987,1987-07-12,18.470840834525017
56491,1987,1987-07-13,18.904493203512757
56491,1987,1987-07-14,17.576601153682283
56491,1987,1987-07-15,18.761047808806268
56491,1987,1987-07-16,15.232370947422021
56491,1987,1987-07-17,14.271612992796545
56491,1987,1987-07-18,16.340816097314985
56491,1987,1987-07-19,18.027850117971692
56491,1987,1987-07-20,13.950487017936789
56491,1987,1987-07-21,16.65351198804799
56491,1987,1987-07-22,15.709667012511684
56491,1987,1987-07-23,16.963905271426533
56491,1987,1987-07-24,19.603474769036392
56491,1987,1987-07-25,20.13820775180839
56491,1987,1987-07-26,19.187861018828443
56491,1987,1987-07-27,12.349376801420535
56491,1987,1987-07-28,14.432091826392277
56491,1987,1987-07-29,16.963905271426533
56491,1987,1987-07-30,18.904493203512757
56491,1987,1987-07-31,19.73932537496206
56491,1987,1987-08-01,19.187861018828443
56491,1987,1987-08-02,17.87829883054631
56491,1987,1987-08-03,18.324160954411397
56491,1987,1987-08-04,17.271701580507653
56491,1987,1987-08-05,20.26813182011388
56491,1987,1987-08-06,17.42453240502543
56491,1987,1987-08-07,15.391775615161889
56491,1987,1987-08-08,18.324160954411397
56491,1987,1987-08-09,16.18369518975678
56491,1987,1987-08-10,15.072705211631767
56491,1987,1987-08-11,14.432091826392277
56491,1988,1988-07-11,17.72786951268306
56491,1988,1988-07-12,19.73932537496206
56491,1988,1988-07-13,20.771448780911967
56491,1988,1988-07-14,21.898855895810712
56491,1988,1988-07-15,17.87829883054631
56491,1988,1988-07-16,17.118146656369298
56491,1988,1988-07-17,19.466251861767372
56491,1988,1988-07-18,21.58209126986618
56491,1988,1988-07-19,21.472222920997652
56491,1988,1988-07-20,16.340816097314985
56491,1988,1988-07-21,20.892955170524672
56491,1988,1988-07-22,22.1953233215664
56491,1988,1988-07-23,20.648167305907503
56491,1988,1988-07-24,15.550885615343216
56491,1988,1988-07-25,16.963905271426533
56491,1988,1988-07-26,18.027850117971692
56491,1988,1988-07-27,20.771448780911967
56491,1988,1988-07-28,15.232370947422021
56491,1988,1988-07-29,15.709667012511684
56491,1988,1988-07-30,13.148125216858908
56491,1988,1988-07-31,14.91281167146778
56491,1988,1988-08-01,17.271701580507653
56491,1988,1988-08-02,18.470840834525017
56491,1988,1988-08-03,19.327699706930847
56491,1988,1988-08-04,13.468841026088265
56491,1988,1988-08-05,15.391775615161889
56491,1988,1988-08-06,16.026106575564103
56491,1988,1988-08-07,18.616483346128067
56491,1988,1988-08-08,17.72786951268306
56491,1988,1988-08-09,16.18369518975678
56491,1988,1988-08-10,20.006735769452714
56491,1988,1988-08-11,16.963905271426533
56491,1989,1989-07-18,20.771448780911967
56491,1989,1989-07-19,18.470840834525017
56491,1989,1989-07-20,20.892955170524672
56491,1989,1989-07-21,22.38102363694613
56491,1989,1989-07-22,23.086506174126608
56491,1989,1989-07-23,19.603474769036392
56491,1989,1989-07-24,21.58209126986618
56491,1989,1989-07-25,21.13045652667124
56491,1989,1989-07-26,14.432091826392277
56491,1989,1989-07-27,8.23924886150726
56491,1989,1989-07-28,12.827989890816463
56491,1989,1989-07-29,13.468841026088265
56491,1989,1989-07-30,14.432091826392277
56491,1989,1989-07-31,17.118146656369298
56491,1989,1989-08-01,19.873760286151732
56491,1989,1989-08-02,19.187861018828443
56491,1989,1989-08-03,18.027850117971692
56491,1989,1989-08-04,19.327699706930847
56491,1989,1989-08-05,14.91281167146778
56491,1989,1989-08-06,15.232370947422021
56491,1989,1989-08-07,18.027850117971692
56491,1989,1989-08-08,17.118146656369298
56491,1989,1989-08-09,19.046778172429576
56491,1989,1989-08-10,20.648167305907503
56491,1989,1989-08-11,19.187861018828443
56491,1989,1989-08-12,14.59247255424495
56491,1989,1989-08-13,16.340816097314985
56491,1989,1989-08-14,17.87829883054631
56491,1989,1989-08-15,18.616483346128067
56491,1990,1990-07-15,21.79545677543841
56491,1990,1990-07-16,20.5231568610428
56491,1990,1990-07-17,11.40060374649664
56491,1990,1990-07-18,14.59247255424495
56491,1990,1990-07-19,15.868085535150747
56491,1990,1990-07-20,12.987970497852988
56491,1990,1990-07-21,12.349376801420535
56491,1990,1990-07-22,15.709667012511684
56491,1990,1990-07-23,17.42453240502543
56491,1990,1990-07-24,18.17648404770651
56491,1990,1990-07-25,18.904493203512757
56491,1990,1990-07-26,14.271612992796545
56491,1990,1990-07-27,17.42453240502543
56491,1990,1990-07-28,17.576601153682283
56491,1990,1990-07-29,18.616483346128067
56491,1990,1990-07-30,18.027850117971692
56491,1990,1990-07-31,18.904493203512757
56491,1990,1990-08-01,15.550885615343216
56491,1990,1990-08-02,17.87829883054631
56491,1990,1990-08-03,19.327699706930847
56491,1990,1990-08-04,20.5231568610428
56491,1990,1990-08-05,20.648167305907503
56491,1990,1990-08-06,21.246357556920287
56491,1990,1990-08-07,22.556692356871363
56491,1990,1990-08-08,18.470840834525017
56491,1990,1990-08-09,20.892955170524672
56491,1990,1990-08-10,21.689852170381485
56491,1990,1990-08-11,21.689852170381485
56844,1986,1986-08-09,12.668211968890875
56844,1986,1986-08-10,14.91281167146778
56844,1986,1986-08-11,16.18369518975678
56844,1986,1986-08-12,14.111067639642203
56844,1986,1986-08-13,15.072705211631767
56844,1986,1986-08-14,13.308425140285559
56844,1986,1986-08-15,13.308425140285559
56844,1986,1986-08-16,14.91281167146778
56844,1986,1986-08-17,14.271612992796545
56844,1986,1986-08-18,12.668211968890875
56844,1986,1986-08-19,10.161351160779153
56844,1986,1986-08-20,12.349376801420535
56844,1986,1986-08-21,12.349376801420535
56844,1986,1986-08-22,12.668211968890875
56844,1986,1986-08-23,13.308425140285559
56844,1986,1986-08-24,13.148125216858908
56844,1986,1986-08-25,14.59247255424495
56844,1986,1986-08-26,14.432091826392277
56844,1986,1986-08-27,14.432091826392277
56844,1986,1986-08-28,14.271612992796545
56844,1986,1986-08-29,14.271612992796545
56844,1986,1986-08-30,10.0090669161922
56844,1986,1986-08-31,12.508664970897277
56844,1986,1986-09-01,14.59247255424495
56844,1986,1986-09-02,12.031686895664562
56844,1986,1986-09-03,12.668211968890875
56844,1986,1986-09-04,13.308425140285559
56844,1986,1986-09-05,13.308425140285559
56844,1986,1986-09-06,14.271612992796545
56844,1986,1986-09-07,15.072705211631767
56844,1987,1987-08-15,13.308425140285559
56844,1987,1987-08-16,14.91281167146778
56844,1987,1987-08-17,15.709667012511684
56844,1987,1987-08-18,15.868085535150747
56844,1987,1987-08-19,13.148125216858908
56844,1987,1987-08-20,12.987970497852988
56844,1987,1987-08-21,14.111067639642203
56844,1987,1987-08-22,14.111067639642203
56844,1987,1987-08-23,16.809014727200946
56844,1987,1987-08-24,15.709667012511684
56844,1987,1987-08-25,11.40060374649664
56844,1987,1987-08-26,11.40060374649664
56844,1987,1987-08-27,13.789902043614031
56844,1987,1987-08-28,15.391775615161889
56844,1987,1987-08-29,14.111067639642203
56844,1987,1987-08-30,14.271612992796545
56844,1987,1987-08-31,14.432091826392277
56844,1987,1987-09-01,14.271612992796545
56844,1987,1987-09-02,14.271612992796545
56844,1987,1987-09-03,13.468841026088265
56844,1987,1987-09-04,13.468841026088265
56844,1987,1987-09-05,14.752723254888348
56844,1987,1987-09-06,13.629343297635177
56844,1987,1987-09-07,9.857442575803459
56844,1987,1987-09-08,10.467808765108733
56844,1987,1987-09-09,11.557771655825693
56844,1987,1987-09-10,13.148125216858908
56844,1987,1987-09-11,13.468841026088265
56844,1987,1987-09-12,15.072705211631767
56844,1987,1987-09-13,14.111067639642203
56844,1987,1987-09-14,11.087627586905416
56844,1987,1987-09-15,11.715358806624982
56844,1987,1987-09-16,12.508664970897277
56844,1987,1987-09-17,11.087627586905416
56844,1988,1988-08-16,13.468841026088265
56844,1988,1988-08-17,11.715358806624982
56844,1988,1988-08-18,12.190375030891124
56844,1988,1988-08-19,13.148125216858908
56844,1988,1988-08-20,11.873339298098111
56844,1988,1988-08-21,11.873339298098111
56844,1988,1988-08-22,11.715358806624982
56844,1988,1988-08-23,10.776630860960472
56844,1988,1988-08-24,11.087627586905416
56844,1988,1988-08-25,11.873339298098111
56844,1988,1988-08-26,10.931869469891527
56844,1988,1988-08-27,10.314272743523066
56844,1988,1988-08-28,11.40060374649664
56844,1988,1988-08-29,11.087627586905416
56844,1988,1988-08-30,12.508664970897277
56844,1988,1988-08-31,11.873339298098111
56844,1988,1988-09-01,12.349376801420535
56844,1988,1988-09-02,12.190375030891124
56844,1988,1988-09-03,12.349376801420535
56844,1988,1988-09-04,12.827989890816463
56844,1988,1988-09-05,10.314272743523066
56844,1988,1988-09-06,11.24388064571581
56844,1988,1988-09-07,10.467808765108733
56844,1988,1988-09-08,9.706500372411451
56844,1988,1988-09-09,11.40060374649664
56844,1988,1988-09-10,12.031686895664562
56844,1988,1988-09-11,13.308425140285559
56844,1989,1989-08-16,12.508664970897277
56844,1989,1989-08-17,12.827989890816463
56844,1989,1989-08-18,14.432091826392277
56844,1989,1989-08-19,13.629343297635177
56844,1989,1989-08-20,11.40060374649664
56844,1989,1989-08-21,11.40060374649664
56844,1989,1989-08-22,14.111067639642203
56844,1989,1989-08-23,12.668211968890875
56844,1989,1989-08-24,14.271612992796545
56844,1989,1989-08-25,16.340816097314985
56844,1989,1989-08-26,12.668211968890875
56844,1989,1989-08-27,12.987970497852988
56844,1989,1989-08-28,13.308425140285559
56844,1989,1989-08-29,14.432091826392277
56844,1989,1989-08-30,13.148125216858908
56844,1989,1989-08-31,12.827989890816463
56844,1989,1989-09-01,13.629343297635177
56844,1989,1989-09-02,12.827989890816463
56844,1989,1989-09-03,11.873339298098111
56844,1989,1989-09-04,11.873339298098111
56844,1989,1989-09-05,11.087627586905416
56844,1989,1989-09-06,12.668211968890875
56844,1989,1989-09-07,14.271612992796545
56844,1989,1989-09-08,14.271612992796545
56844,1989,1989-09-09,14.59247255424495
56844,1989,1989-09-10,15.232370947422021
56844,1989,1989-09-11,14.752723254888348
56844,1989,1989-09-12,13.789902043614031
56844,1989,1989-09-13,14.91281167146778
56844,1989,1989-09-14,15.550885615343216
56844,1990,1990-08-19,14.271612992796545
56844,1990,1990-08-20,15.391775615161889
56844,1990,1990-08-21,15.868085535150747
56844,1990,1990-08-22,15.072705211631767
56844,1990,1990-08-23,15.232370947422021
56844,1990,1990-08-24,14.432091826392277
56844,1990,1990-08-25,13.468841026088265
56844,1990,1990-08-26,13.950487017936789
56844,1990,1990-08-27,13.148125216858908
56844,1990,1990-08-28,14.271612992796545
56844,1990,1990-08-29,14.271612992796545
56844,1990,1990-08-30,17.72786951268306
56844,1990,1990-08-31,16.026106575564103
56844,1990,1990-09-01,13.629343297635177
56844,1990,1990-09-02,13.950487017936789
56844,1990,1990-09-03,15.232370947422021
56844,1990,1990-09-04,11.557771655825693
56844,1990,1990-09-05,10.931869469891527
56844,1990,1990-09-06,14.111067639642203
56844,1990,1990-09-07,14.111067639642203
56844,1990,1990-09-08,14.91281167146778
56844,1990,1990-09-09,13.308425140285559
56844,1990,1990-09-10,14.432091826392277
56844,1990,1990-09-11,15.550885615343216
56844,1991,1991-08-06,12.987970497852988
56844,1991,1991-08-07,13.308425140285559
56844,1991,1991-08-08,13.308425140285559
56844,1991,1991-08-09,11.557771655825693
56844,1991,1991-08-10,11.40060374649664
56844,1991,1991-08-11,12.031686895664562
56844,1991,1991-08-12,14.59247255424495
56844,1991,1991-08-13,12.827989890816463
56844,1991,1991-08-14,12.190375030891124
56844,1991,1991-08-15,10.621935992911931
56844,1991,1991-08-16,11.873339298098111
56844,1991,1991-08-17,13.789902043614031
56844,1991,1991-08-18,16.809014727200946
56844,1991,1991-08-19,15.868085535150747
56844,1991,1991-08-20,17.576601153682283
56844,1991,1991-08-21,15.232370947422021
56844,1991,1991-08-22,14.59247255424495
56844,1991,1991-08-23,14.111067639642203
56844,1991,1991-08-24,13.629343297635177
56844,1991,1991-08-25,14.752723254888348
56844,1991,1991-08-26,13.789902043614031
56844,1991,1991-08-27,13.950487017936789
56844,1991,1991-08-28,14.271612992796545
56844,1991,1991-08-29,10.776630860960472
56844,1991,1991-08-30,14.111067639642203
56844,1991,1991-08-31,14.432091826392277
56844,1991,1991-09-01,14.271612992796545
56844,1991,1991-09-02,12.190375030891124
56844,1991,1991-09-03,11.715358806624982
56844,1991,1991-09-04,12.987970497852988
56946,1986,1986-08-31,12.190375030891124
56946,1986,1986-09-01,13.789902043614031
56946,1986,1986-09-02,11.873339298098111
56946,1986,1986-09-03,13.148125216858908
56946,1986,1986-09-04,9.706500372411451
56946,1986,1986-09-05,10.621935992911931
56946,1986,1986-09-06,10.931869469891527
56946,1986,1986-09-07,10.931869469891527
56946,1986,1986-09-08,12.190375030891124
56946,1986,1986-09-09,10.467808765108733
56946,1986,1986-09-10,8.816375083042733
56946,1986,1986-09-11,10.0090669161922
56946,1986,1986-09-12,10.314272743523066
56946,1986,1986-09-13,9.556262205598983
56946,1986,1986-09-14,11.873339298098111
56946,1986,1986-09-15,11.557771655825693
56946,1986,1986-09-16,11.087627586905416
56946,1986,1986-09-17,11.557771655825693
56946,1986,1986-09-18,11.40060374649664
56946,1986,1986-09-19,8.097182240611746
56946,1986,1986-09-20,8.097182240611746
56946,1986,1986-09-21,8.23924886150726
56946,1986,1986-09-22,6.862193253140945
56946,1986,1986-09-23,7.401046309997264
56946,1986,1986-09-24,5.836847106378064
56946,1986,1986-09-25,6.340486355877027
56946,1986,1986-09-26,6.212848585615747
56946,1986,1986-09-27,7.129537444711468
56946,1986,1986-09-28,8.382220190715078
56946,1986,1986-09-29,7.815835729261858
56946,1986,1986-09-30,7.538322534817853
56946,1986,1986-10-01,4.3343183583771605
56946,1986,1986-10-02,4.773909446228699
56946,1986,1986-10-03,7.538322534817853
56946,1986,1986-10-04,7.538322534817853
56946,1986,1986-10-05,6.599136936956765
56946,1986,1986-10-06,8.23924886150726
56946,1986,1986-10-07,7.9560385627198835
56946,1986,1986-10-08,6.995336939442937
56946,1986,1986-10-09,5.961015899812291
56946,1986,1986-10-10,5.233970937032425
56946,1986,1986-10-11,6.212848585615747
56946,1986,1986-10-12,8.670802369191323
56946,1986,1986-10-13,8.382220190715078
56946,1987,1987-08-15,11.24388064571581
56946,1987,1987-08-16,12.668211968890875
56946,1987,1987-08-17,11.557771655825693
56946,1987,1987-08-18,12.668211968890875
56946,1987,1987-08-19,11.087627586905416
56946,1987,1987-08-20,11.24388064571581
56946,1987,1987-08-21,12.827989890816463
56946,1987,1987-08-22,12.190375030891124
56946,1987,1987-08-23,12.349376801420535
56946,1987,1987-08-24,10.161351160779153
56946,1987,1987-08-25,9.857442575803459
56946,1987,1987-08-26,10.161351160779153
56946,1987,1987-08-27,12.349376801420535
56946,1987,1987-08-28,13.468841026088265
56946,1987,1987-08-29,11.40060374649664
56946,1987,1987-08-30,13.148125216858908
56946,1987,1987-08-31,12.349376801420535
56946,1987,1987-09-01,12.031686895664562
56946,1987,1987-09-02,12.190375030891124
56946,1987,1987-09-03,12.508664970897277
56946,1987,1987-09-04,13.468841026088265
56946,1987,1987-09-05,10.621935992911931
56946,1987,1987-09-06,10.931869469891527
56946,1987,1987-09-07,9.10998592268158
56946,1987,1987-09-08,10.161351160779153
56946,1987,1987-09-09,7.9560385627198835
56946,1987,1987-09-10,10.0090669161922
56946,1987,1987-09-11,11.715358806624982
56946,1987,1987-09-12,11.40060374649664
56946,1987,1987-09-13,11.087627586905416
56946,1987,1987-09-14,9.406749641756068
56946,1987,1987-09-15,10.161351160779153
56946,1987,1987-09-16,11.087627586905416
56946,1988,1988-08-13,11.557771655825693
56946,1988,1988-08-14,12.190375030891124
56946,1988,1988-08-15,13.148125216858908
56946,1988,1988-08-16,11.557771655825693
56946,1988,1988-08-17,11.715358806624982
56946,1988,1988-08-18,12.190375030891124
56946,1988,1988-08-19,11.40060374649664
56946,1988,1988-08-20,12.031686895664562
56946,1988,1988-08-21,11.40060374649664
56946,1988,1988-08-22,9.857442575803459
56946,1988,1988-08-23,10.161351160779153
56946,1988,1988-08-24,10.621935992911931
56946,1988,1988-08-25,10.621935992911931
56946,1988,1988-08-26,11.24388064571581
56946,1988,1988-08-27,11.40060374649664
56946,1988,1988-08-28,10.621935992911931
56946,1988,1988-08-29,9.706500372411451
56946,1988,1988-08-30,11.715358806624982
56946,1988,1988-08-31,13.148125216858908
56946,1988,1988-09-01,13.468841026088265
56946,1988,1988-09-02,11.087627586905416
56946,1988,1988-09-03,12.508664970897277
56946,1988,1988-09-04,11.715358806624982
56946,1988,1988-09-05,12.668211968890875
56946,1988,1988-09-06,10.161351160779153
56946,1988,1988-09-07,9.706500372411451
56946,1988,1988-09-08,10.776630860960472
56946,1988,1988-09-09,11.557771655825693
56946,1988,1988-09-10,13.148125216858908
56946,1988,1988-09-11,12.190375030891124
56946,1988,1988-09-12,11.557771655825693
56946,1988,1988-09-13,12.190375030891124
56946,1988,1988-09-14,11.40060374649664
56946,1991,1991-07-28,14.59247255424495
56946,1991,1991-07-29,14.432091826392277
56946,1991,1991-07-30,12.827989890816463
56946,1991,1991-07-31,12.668211968890875
56946,1991,1991-08-01,11.715358806624982
56946,1991,1991-08-02,10.314272743523066
56946,1991,1991-08-03,9.857442575803459
56946,1991,1991-08-04,10.621935992911931
56946,1991,1991-08-05,11.873339298098111
56946,1991,1991-08-06,12.668211968890875
56946,1991,1991-08-07,13.789902043614031
56946,1991,1991-08-08,13.468841026088265
56946,1991,1991-08-09,11.087627586905416
56946,1991,1991-08-10,10.0090669161922
56946,1991,1991-08-11,12.508664970897277
56946,1991,1991-08-12,13.148125216858908
56946,1991,1991-08-13,13.468841026088265
56946,1991,1991-08-14,10.621935992911931
56946,1991,1991-08-15,10.776630860960472
56946,1991,1991-08-16,12.031686895664562
56946,1991,1991-08-17,13.308425140285559
56946,1991,1991-08-18,14.91281167146778
56946,1991,1991-08-19,15.550885615343216
56946,1991,1991-08-20,15.232370947422021
56946,1991,1991-08-21,12.668211968890875
56946,1991,1991-08-22,15.072705211631767
56946,1991,1991-08-23,14.432091826392277
56946,1991,1991-08-24,15.072705211631767
56946,1991,1991-08-25,11.087627586905416
56946,1991,1991-08-26,13.629343297635177
56946,1991,1991-08-27,13.148125216858908
56946,1991,1991-08-28,14.432091826392277
56946,1991,1991-08-29,13.950487017936789
56946,1991,1991-08-30,12.987970497852988
56946,1991,1991-08-31,13.789902043614031
56946,1991,1991-09-01,12.031686895664562
